Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode,Claim_Ratio,Premium_Band,Age_Group
CUST103469,POL203469,Divya Gupta,28.0,Coimbatore,Travel,2021-07-03,Cancelled,96580.39,1859749.5,Under Review,243228.48,5174.64,Partner,Credit Card,2.5184044090109805,Very High,26-35
CUST109722,POL209722,Arun Kumar,41.0,Jaipur,Term Life,2024-06-22,Active,7770.49,2292847.6,No Claim,0.0,3965.69,Agent,Debit Card,0.0,Low,36-45
CUST108814,POL208814,Anjali Iyer,63.0,Coimbatore,Annuity,2022-05-03,Expired,43211.47,1212333.43,No Claim,0.0,1444.76,Branch,Debit Card,0.0,High,56-65
CUST100384,POL200384,Vijay Nair,59.0,Pune,Annuity,2024-05-07,Active,75608.18,427827.67,No Claim,0.0,3720.48,Branch,Debit Card,0.0,Very High,56-65
CUST100709,POL200709,Meena Rao,37.0,Pune,Travel,2021-01-07,Lapsed,92756.14,59212.67,Under Review,278312.14,6284.07,Partner,Auto Debit,3.00047134346039,Very High,36-45
CUST104403,POL204403,Arun Kumar,21.0,Chennai,Annuity,2021-06-20,Cancelled,82221.4,1460803.01,Approved,28854.34,8680.47,Agent,Credit Card,0.3509346715088773,Very High,18-25
CUST107901,POL207901,Priya Sharma,38.0,Bangalore,Health,2021-01-18,Expired,79248.45,102074.29,Pending,389754.44,6008.22,Agent,Cash,4.918133288411319,Very High,36-45
CUST103652,POL203652,Sneha Singh,52.0,Mumbai,Travel,2025-09-11,Cancelled,38329.77,399064.39,Pending,336776.78,9997.97,Branch,Bank Transfer,8.786297961088732,High,46-55
CUST102467,POL202467,Meena Rao,28.0,Pune,Travel,2025-01-23,Active,49642.7,124857.65,Under Review,368958.99,2600.19,Branch,Auto Debit,7.432290951136824,High,26-35
CUST101035,POL201035,Sneha Singh,60.0,Chennai,Term Life,2025-07-05,Active,29785.4,736355.03,No Claim,0.0,2866.17,Partner,Bank Transfer,0.0,High,56-65
CUST104972,POL204972,Arun Kumar,38.0,Kolkata,Auto,2023-12-30,Lapsed,45613.38,1725172.8,Approved,9928.89,4175.38,Branch,Debit Card,0.2176749453778693,High,36-45
CUST106776,POL206776,Priya Sharma,36.0,Pune,Travel,2021-01-02,Expired,69861.61,757958.59,No Claim,0.0,859.05,Branch,Credit Card,0.0,Very High,36-45
CUST108713,POL208713,Sneha Singh,21.0,Hyderabad,Health,2021-01-10,Cancelled,5940.15,373649.17,Approved,338861.16,7002.56,Agent,UPI,57.04589278048534,Low,18-25
CUST104695,POL204695,Sneha Singh,59.0,Jaipur,Term Life,2025-07-05,Cancelled,55832.78,1678324.61,Approved,3764.12,9660.74,Online,Bank Transfer,0.0674177427668835,Very High,56-65
CUST106075,POL206075,Suresh Verma,61.0,Ahmedabad,Travel,2024-06-21,Expired,7363.8,814738.57,Approved,390197.81,1569.81,Agent,UPI,52.988648523859965,Low,56-65
CUST104275,POL204275,Rahul Patel,50.0,Pune,Health,2025-04-09,Cancelled,56137.96,1757457.62,Approved,32441.24,3156.19,Branch,Bank Transfer,0.5778841981432885,Very High,46-55
CUST100211,POL200211,Divya Gupta,37.0,Coimbatore,Home,2023-09-29,Active,80940.41,1765207.71,No Claim,0.0,6679.13,Branch,Auto Debit,0.0,Very High,36-45
CUST106679,POL206679,Sneha Singh,74.0,Mumbai,Auto,2021-07-08,Expired,98076.3,2434469.66,Under Review,256867.75,2955.84,Partner,Cash,2.619060364226628,Very High,65+
CUST100942,POL200942,Suresh Verma,30.0,Delhi,Health,2022-10-08,Expired,14912.65,1449473.05,Denied,52827.95,5239.18,Partner,Cash,3.5424924476870308,Medium,26-35
CUST109036,POL209036,Meena Rao,18.0,Ahmedabad,Auto,2023-05-23,Active,98808.62,1743426.94,Approved,267641.72,2354.36,Broker,Debit Card,2.7086879666976422,Very High,18-25
CUST105115,POL205115,Karthik Reddy,28.0,Pune,Term Life,2021-07-04,Expired,54846.93,2354732.16,Under Review,230763.72,7940.77,Broker,UPI,4.207413614581527,Very High,26-35
CUST104927,POL204927,Unknown,72.0,Hyderabad,Travel,2025-11-13,Active,5164.15,830681.47,Under Review,217081.8,1600.05,Agent,Credit Card,42.03630800809427,Low,65+
CUST103964,POL203964,Vijay Nair,41.0,Mumbai,Life,2022-09-18,Active,92343.51,2302721.85,Under Review,210189.35,4689.57,Online,UPI,2.2761680815468246,Very High,36-45
CUST101661,POL201661,Unknown,50.0,Jaipur,Auto,2024-10-03,Expired,54754.77,167872.48,Under Review,364040.96,1048.64,Online,Bank Transfer,6.648570708999418,Very High,46-55
CUST107205,POL207205,Anjali Iyer,52.0,Pune,Annuity,2022-12-14,Lapsed,80280.9,351914.8,Pending,191957.4,3879.31,Online,Cash,2.391071848970303,Very High,46-55
CUST102546,POL202546,Arun Kumar,33.0,Jaipur,Auto,2024-04-04,Active,68722.02,1200878.58,No Claim,0.0,4660.48,Broker,UPI,0.0,Very High,26-35
CUST108487,POL208487,Karthik Reddy,27.0,Hyderabad,Term Life,2023-11-30,Lapsed,55448.24,1633003.09,No Claim,0.0,1375.19,Branch,Auto Debit,0.0,Very High,26-35
CUST100782,POL200782,Meena Rao,42.0,Chennai,Health,2022-12-15,Active,36061.47,2317712.52,No Claim,0.0,6715.19,Online,Bank Transfer,0.0,High,36-45
CUST102084,POL202084,Vijay Nair,48.0,Pune,Health,2025-02-14,Active,7857.48,934120.38,Denied,104697.09,3834.7,Partner,Cash,13.324512439102614,Low,46-55
CUST100262,POL200262,Anjali Iyer,55.0,Mumbai,Life,2023-06-28,Active,98996.61,938193.57,No Claim,0.0,7844.29,Online,Cash,0.0,Very High,46-55
CUST104381,POL204381,Sneha Singh,67.0,Ahmedabad,Home,2025-07-09,Active,28910.18,1733631.29,Approved,123635.42,6250.08,Branch,Bank Transfer,4.276535808493756,High,65+
CUST106451,POL206451,Suresh Verma,53.0,Delhi,Annuity,2022-06-06,Expired,8050.2,81946.71,Denied,119347.06,7630.4,Agent,UPI,14.82535340736876,Low,46-55
CUST104740,POL204740,Priya Sharma,22.0,Coimbatore,Annuity,2022-06-16,Expired,49114.86,1587482.97,Approved,138644.51,731.02,Online,UPI,2.822862775135672,High,18-25
CUST109730,POL209730,Rahul Patel,42.0,Ahmedabad,Annuity,2022-12-27,Expired,89363.46,1689181.1,Approved,290192.56,4610.72,Broker,UPI,3.2473290537318045,Very High,36-45
CUST101929,POL201929,Rahul Patel,34.0,Coimbatore,Annuity,2023-11-03,Active,14177.19,1718536.85,Approved,295189.59,9795.0,Agent,Auto Debit,20.821445575604194,Medium,26-35
CUST105286,POL205286,Vijay Nair,20.0,Mumbai,Life,2023-04-19,Active,79827.25,2157811.96,Pending,190052.85,7919.55,Partner,Cash,2.38080166860314,Very High,18-25
CUST102089,POL202089,Priya Sharma,62.0,Chennai,Health,2024-01-23,Active,57323.56,1022832.66,Under Review,380849.45,3665.12,Branch,Credit Card,6.643855510718455,Very High,56-65
CUST103005,POL203005,Suresh Verma,56.0,Hyderabad,Health,2022-07-16,Cancelled,76310.47,686369.25,Approved,399869.35,4617.27,Online,Bank Transfer,5.240032593168408,Very High,56-65
CUST103309,POL203309,Sneha Singh,19.0,Mumbai,Home,2024-04-30,Expired,47392.66,158703.0,Pending,362918.59,6961.07,Branch,Credit Card,7.657696149572529,High,18-25
CUST106865,POL206865,Karthik Reddy,38.0,Hyderabad,Annuity,2025-01-25,Expired,43011.05,1791179.54,Approved,399820.21,3375.03,Partner,Cash,9.29575562558924,High,36-45
CUST108598,POL208598,Suresh Verma,50.0,Mumbai,Travel,2024-07-11,Lapsed,36473.95,1834034.27,Denied,86606.1,8710.24,Broker,UPI,2.374464515085424,High,46-55
CUST104222,POL204222,Arun Kumar,72.0,Delhi,Term Life,2023-08-29,Expired,35864.59,241132.5,Under Review,324983.92,3782.47,Partner,Cash,9.061414615362953,High,65+
CUST100954,POL200954,Karthik Reddy,66.0,Pune,Term Life,2023-09-26,Lapsed,12939.09,586140.65,Approved,28553.09,5612.41,Online,Bank Transfer,2.206730921571764,Medium,65+
CUST109456,POL209456,Priya Sharma,30.0,Bangalore,Travel,2021-12-28,Expired,87630.01,1860696.95,Approved,330040.81,7048.7,Partner,Auto Debit,3.7662988969189897,Very High,26-35
CUST101285,POL201285,Priya Sharma,38.0,Chennai,Term Life,2022-08-09,Cancelled,52215.66,2020199.29,Under Review,115781.08,4888.87,Online,Bank Transfer,2.2173631435473573,Very High,36-45
CUST108791,POL208791,Arun Kumar,67.0,Ahmedabad,Term Life,2024-08-17,Cancelled,74963.19,1793126.66,Approved,213899.9,3675.25,Branch,UPI,2.853399114952285,Very High,65+
CUST109208,POL209208,Vijay Nair,31.0,Ahmedabad,Term Life,2021-11-27,Expired,55174.25,1889120.42,Under Review,361124.18,2292.8,Branch,Credit Card,6.545157931462593,Very High,26-35
CUST101954,POL201954,Vijay Nair,24.0,Jaipur,Travel,2024-04-27,Expired,58332.55,1726014.08,Approved,6005.42,7644.37,Broker,UPI,0.1029514396336179,Very High,18-25
CUST105388,POL205388,Divya Gupta,24.0,Mumbai,Travel,2022-11-23,Active,91758.02,546921.02,Approved,174175.97,9379.86,Broker,Bank Transfer,1.8982097695656464,Very High,18-25
CUST100500,POL200500,Vijay Nair,23.0,Hyderabad,Annuity,2025-12-25,Cancelled,94260.12,2183613.28,No Claim,0.0,694.87,Branch,UPI,0.0,Very High,18-25
CUST108767,POL208767,Sneha Singh,26.0,Ahmedabad,Travel,2023-07-25,Cancelled,49813.38,480072.75,Approved,395506.57,4133.98,Agent,Auto Debit,7.939765781804006,High,26-35
CUST109342,POL209342,Sneha Singh,40.0,Coimbatore,Life,2022-01-21,Expired,74268.36,778553.07,Pending,226320.61,8998.98,Partner,Credit Card,3.047335500608873,Very High,36-45
CUST101202,POL201202,Divya Gupta,19.0,Bangalore,Annuity,2023-12-08,Expired,74522.36,445267.69,Approved,11470.46,763.11,Broker,Debit Card,0.1539197094670646,Very High,18-25
CUST102355,POL202355,Priya Sharma,60.0,Hyderabad,Home,2025-04-25,Expired,33656.1,78479.93,No Claim,0.0,5367.91,Branch,Bank Transfer,0.0,High,56-65
CUST102221,POL202221,Priya Sharma,59.0,Jaipur,Travel,2025-06-04,Lapsed,30914.05,2153263.92,Denied,11996.07,2825.24,Branch,Cash,0.3880458885199448,High,56-65
CUST103374,POL203374,Rahul Patel,69.0,Bangalore,Annuity,2021-02-17,Expired,42135.41,2498429.95,Pending,263977.17,3814.75,Broker,Debit Card,6.26497214575579,High,65+
CUST101224,POL201224,Divya Gupta,36.0,Coimbatore,Annuity,2021-02-08,Cancelled,64147.21,2075400.73,No Claim,0.0,8070.24,Broker,UPI,0.0,Very High,36-45
CUST105377,POL205377,Rahul Patel,37.0,Delhi,Health,2025-01-04,Active,56751.73,1094432.38,Pending,144440.8,9806.49,Agent,Auto Debit,2.5451347474341306,Very High,36-45
CUST104579,POL204579,Vijay Nair,44.0,Chennai,Term Life,2023-05-01,Expired,75921.63,1352063.97,Under Review,175518.73,8292.29,Broker,Debit Card,2.3118409075252995,Very High,36-45
CUST109167,POL209167,Rahul Patel,23.0,Jaipur,Home,2024-07-24,Lapsed,77166.07,2474063.89,Approved,242422.45,1585.09,Partner,Debit Card,3.1415679196828346,Very High,18-25
CUST107448,POL207448,Rahul Patel,42.0,Pune,Life,2023-03-02,Active,35968.17,553729.18,No Claim,0.0,8055.62,Branch,Cash,0.0,High,36-45
CUST106661,POL206661,Divya Gupta,25.0,Mumbai,Life,2022-04-21,Cancelled,90733.18,116561.58,Under Review,132579.63,1551.03,Broker,UPI,1.461203387779421,Very High,18-25
CUST103067,POL203067,Suresh Verma,20.0,Coimbatore,Home,2025-04-13,Active,59010.94,1559386.54,Pending,355324.89,2298.72,Online,Bank Transfer,6.021339263533169,Very High,18-25
CUST105603,POL205603,Karthik Reddy,37.0,Kolkata,Auto,2024-07-19,Expired,72624.75,1006718.17,Pending,50123.27,1478.43,Branch,Credit Card,0.6901678835383254,Very High,36-45
CUST105015,POL205015,Arun Kumar,56.0,Pune,Travel,2022-02-13,Lapsed,81954.18,403665.99,Pending,250930.5,6754.55,Partner,Credit Card,3.061838944639553,Very High,56-65
CUST103804,POL203804,Karthik Reddy,50.0,Jaipur,Home,2025-07-22,Lapsed,36871.28,1941794.48,No Claim,0.0,9192.58,Agent,Credit Card,0.0,High,46-55
CUST105538,POL205538,Arun Kumar,66.0,Jaipur,Auto,2024-02-23,Cancelled,32521.92,1026118.98,Denied,38321.29,7084.44,Online,Credit Card,1.1783218825948776,High,65+
CUST104492,POL204492,Karthik Reddy,71.0,Coimbatore,Home,2023-10-12,Lapsed,86054.23,1630982.8,Under Review,52208.82,9961.45,Partner,Bank Transfer,0.6066967306546116,Very High,65+
CUST106998,POL206998,Suresh Verma,45.0,Delhi,Life,2024-06-27,Expired,19092.91,1552548.97,Approved,127875.42,7243.29,Partner,UPI,6.6975343203314734,Medium,36-45
CUST101844,POL201844,Vijay Nair,28.0,Chennai,Home,2022-05-01,Expired,36752.91,1801962.72,Under Review,121793.93,4412.82,Partner,Bank Transfer,3.313858140756745,High,26-35
CUST109562,POL209562,Priya Sharma,48.0,Bangalore,Auto,2021-04-22,Cancelled,43140.17,333879.46,Under Review,245187.26,9078.75,Agent,UPI,5.68350240622603,High,46-55
CUST103808,POL203808,Sneha Singh,61.0,Mumbai,Travel,2024-11-23,Active,47160.49,1647893.52,Pending,238146.24,2066.39,Partner,Credit Card,5.049698168954564,High,56-65
CUST102835,POL202835,Arun Kumar,67.0,Bangalore,Term Life,2023-07-14,Active,95025.79,2071200.7,Approved,170798.76,7596.47,Partner,Cash,1.7973937391101933,Very High,65+
CUST104409,POL204409,Anjali Iyer,24.0,Kolkata,Life,2023-02-06,Expired,38831.52,1749455.73,Approved,383954.12,2973.48,Partner,Auto Debit,9.887692266488669,High,18-25
CUST101195,POL201195,Divya Gupta,67.0,Hyderabad,Travel,2023-05-22,Cancelled,68509.22,2068239.53,Pending,338698.4,4347.69,Partner,Cash,4.943836756570867,Very High,65+
CUST108958,POL208958,Rahul Patel,19.0,Bangalore,Travel,2024-11-25,Active,12436.16,2280311.47,No Claim,0.0,2409.1,Broker,Credit Card,0.0,Medium,18-25
CUST107721,POL207721,Sneha Singh,52.0,Pune,Term Life,2024-12-05,Active,38752.47,1247308.88,No Claim,0.0,2848.29,Partner,Cash,0.0,High,46-55
CUST108623,POL208623,Divya Gupta,72.0,Chennai,Auto,2021-06-01,Cancelled,45890.81,1795205.68,Denied,194997.44,5288.52,Online,Credit Card,4.249160997594072,High,65+
CUST102129,POL202129,Divya Gupta,25.0,Kolkata,Annuity,2022-11-01,Lapsed,65095.29,727649.06,No Claim,0.0,847.65,Online,Debit Card,0.0,Very High,18-25
CUST101688,POL201688,Sneha Singh,20.0,Kolkata,Life,2022-05-03,Lapsed,61949.94,623168.14,Pending,294651.68,4282.87,Partner,Bank Transfer,4.756286769607848,Very High,18-25
CUST102183,POL202183,Vijay Nair,47.0,Jaipur,Term Life,2021-07-02,Expired,11295.67,1916340.39,Pending,92038.69,4243.02,Partner,UPI,8.148139065677379,Medium,46-55
CUST103551,POL203551,Anjali Iyer,44.0,Kolkata,Health,2021-04-20,Cancelled,99271.89,320077.73,No Claim,0.0,4653.42,Broker,Auto Debit,0.0,Very High,36-45
CUST105952,POL205952,Sneha Singh,50.0,Kolkata,Home,2022-11-12,Active,61849.73,2028483.44,No Claim,0.0,6255.97,Broker,Cash,0.0,Very High,46-55
CUST108423,POL208423,Rahul Patel,57.0,Bangalore,Auto,2024-12-01,Expired,32220.47,2249150.49,Pending,118026.76,3422.88,Broker,Credit Card,3.6630986450539047,High,56-65
CUST108497,POL208497,Karthik Reddy,53.0,Delhi,Auto,2022-10-12,Lapsed,45168.27,469197.62,Under Review,266979.03,6143.86,Agent,UPI,5.91076501269586,High,46-55
CUST104091,POL204091,Priya Sharma,69.0,Pune,Life,2022-05-30,Expired,55152.08,1172219.53,No Claim,0.0,719.86,Broker,Credit Card,0.0,Very High,65+
CUST107228,POL207228,Sneha Singh,32.0,Pune,Travel,2021-04-15,Lapsed,51662.6,2469962.84,Pending,236819.16,3560.35,Branch,Credit Card,4.583957446973246,Very High,26-35
CUST107000,POL207000,Anjali Iyer,66.0,Bangalore,Travel,2024-11-22,Cancelled,66130.92,1373029.85,Under Review,381493.6,4854.66,Partner,UPI,5.7687629326796,Very High,65+
CUST107104,POL207104,Rahul Patel,63.0,Kolkata,Annuity,2024-12-11,Cancelled,56194.67,1242544.26,Under Review,216342.98,8698.99,Branch,Credit Card,3.8498843395645888,Very High,56-65
CUST109248,POL209248,Vijay Nair,43.0,Jaipur,Auto,2022-01-16,Active,74424.44,1429366.37,Denied,310815.44,5429.82,Partner,UPI,4.176255004404467,Very High,36-45
CUST101453,POL201453,Anjali Iyer,42.0,Kolkata,Health,2024-05-31,Cancelled,8336.45,2431036.78,Pending,168527.15,4337.82,Online,UPI,20.21569732919888,Low,36-45
CUST104523,POL204523,Anjali Iyer,46.0,Hyderabad,Health,2022-02-20,Cancelled,72635.57,1142915.26,No Claim,0.0,9011.27,Partner,Auto Debit,0.0,Very High,46-55
CUST100549,POL200549,Divya Gupta,29.0,Ahmedabad,Home,2025-06-04,Active,57203.43,2300405.47,Pending,261504.64,4177.25,Agent,Credit Card,4.571485311282908,Very High,26-35
CUST108261,POL208261,Arun Kumar,52.0,Coimbatore,Term Life,2024-02-26,Active,55480.62,696136.97,No Claim,0.0,3438.29,Partner,UPI,0.0,Very High,46-55
CUST104193,POL204193,Suresh Verma,47.0,Chennai,Annuity,2024-08-26,Expired,75853.42,269807.02,Approved,247703.32,9540.61,Online,UPI,3.265552429936581,Very High,46-55
CUST106685,POL206685,Priya Sharma,39.0,Ahmedabad,Annuity,2021-03-05,Cancelled,50219.38,1933527.94,Pending,248126.62,7378.49,Broker,Auto Debit,4.940853909387173,Very High,36-45
CUST103597,POL203597,Karthik Reddy,22.0,Jaipur,Health,2022-05-02,Cancelled,40558.56,1815967.77,Denied,110085.89,5193.995000000001,Branch,Debit Card,2.714245525482167,High,18-25
CUST105425,POL205425,Rahul Patel,23.0,Delhi,Auto,2022-04-02,Expired,53846.75,1682697.38,Approved,19693.8,1357.64,Online,Cash,0.3657379507584023,Very High,18-25
CUST104183,POL204183,Anjali Iyer,53.0,Ahmedabad,Annuity,2023-09-03,Active,48503.16,352442.77,Under Review,267046.86,1762.69,Agent,Auto Debit,5.505762098799336,High,46-55
CUST107230,POL207230,Arun Kumar,41.0,Bangalore,Life,2023-09-10,Expired,66845.85,438401.24,Under Review,345518.84,7051.83,Online,Bank Transfer,5.168889916127927,Very High,36-45
CUST109065,POL209065,Anjali Iyer,46.0,Kolkata,Home,2025-07-18,Cancelled,60243.57,1802154.2,Pending,304095.5,2838.96,Agent,Credit Card,5.047766923507355,Very High,46-55
CUST105559,POL205559,Rahul Patel,57.0,Bangalore,Life,2025-09-08,Expired,40904.41,742378.19,Under Review,365890.05,4585.99,Agent,UPI,8.945002507064642,High,56-65
CUST101077,POL201077,Priya Sharma,71.0,Hyderabad,Term Life,2025-07-15,Active,73264.76,1861771.47,Under Review,204744.41,6394.0,Partner,Debit Card,2.7945824158845265,Very High,65+
CUST109665,POL209665,Rahul Patel,45.0,Mumbai,Home,2025-11-07,Lapsed,97074.35,82164.84,Under Review,184737.32,1463.66,Branch,Bank Transfer,1.9030497757646587,Very High,36-45
CUST104951,POL204951,Priya Sharma,18.0,Delhi,Home,2025-08-27,Expired,25495.68,2146523.96,Approved,162134.91,2467.03,Online,Debit Card,6.359309106483922,High,18-25
CUST109701,POL209701,Meena Rao,63.0,Bangalore,Health,2022-03-29,Lapsed,68174.37,1910422.42,Under Review,339496.78,758.44,Agent,Credit Card,4.979830103307153,Very High,56-65
CUST106531,POL206531,Karthik Reddy,20.0,Ahmedabad,Annuity,2022-07-29,Cancelled,30446.63,2393509.84,Denied,68025.75,1582.36,Broker,Credit Card,2.23426205133376,High,18-25
CUST108139,POL208139,Arun Kumar,37.0,Mumbai,Home,2021-02-06,Cancelled,79335.23,159471.34,No Claim,0.0,6695.45,Partner,Debit Card,0.0,Very High,36-45
CUST102333,POL202333,Sneha Singh,32.0,Mumbai,Travel,2021-06-11,Cancelled,19041.74,1627633.38,Under Review,369303.51,508.39,Partner,Auto Debit,19.39442036284499,Medium,26-35
CUST105114,POL205114,Divya Gupta,68.0,Pune,Travel,2021-12-06,Expired,49809.85,1963002.62,Under Review,270059.12,1375.44,Branch,Cash,5.421801511146891,High,65+
CUST103601,POL203601,Arun Kumar,62.0,Kolkata,Health,2023-04-26,Active,70672.1,1583624.64,No Claim,0.0,7088.44,Branch,Auto Debit,0.0,Very High,56-65
CUST106552,POL206552,Karthik Reddy,38.0,Delhi,Travel,2025-10-12,Expired,9476.32,1722723.18,Pending,28735.33,2859.08,Branch,UPI,3.032330060614248,Low,36-45
CUST105300,POL205300,Arun Kumar,36.0,Ahmedabad,Auto,2022-12-29,Cancelled,26334.88,2087967.18,Pending,343744.84,3683.79,Broker,Credit Card,13.05283487147084,High,36-45
CUST103377,POL203377,Divya Gupta,45.0,Mumbai,Term Life,2022-07-26,Cancelled,5828.7,2077227.09,Denied,186631.43,9718.74,Online,UPI,32.019391974196644,Low,36-45
CUST103440,POL203440,Arun Kumar,75.0,Bangalore,Health,2025-01-29,Lapsed,7064.32,989956.56,No Claim,0.0,1762.41,Branch,UPI,0.0,Low,65+
CUST103218,POL203218,Rahul Patel,51.0,Bangalore,Home,2023-01-28,Lapsed,35422.89,1520780.19,Under Review,50474.97,521.63,Broker,Debit Card,1.424925239019177,High,46-55
CUST101284,POL201284,Meena Rao,63.0,Kolkata,Travel,2024-02-28,Expired,60934.86,395891.58,Denied,323195.82,8964.96,Broker,Debit Card,5.303956060619488,Very High,56-65
CUST100266,POL200266,Priya Sharma,56.0,Hyderabad,Auto,2023-09-03,Expired,13954.37,1112746.26,Under Review,164746.93,7972.91,Branch,Auto Debit,11.806117366817706,Medium,56-65
CUST104491,POL204491,Meena Rao,74.0,Ahmedabad,Annuity,2023-02-01,Expired,79023.82,637546.87,Pending,309264.71,4884.24,Branch,Credit Card,3.9135631509587863,Very High,65+
CUST107354,POL207354,Rahul Patel,55.0,Bangalore,Annuity,2022-03-01,Active,67781.09,1950715.27,Under Review,329144.51,4937.72,Broker,UPI,4.855993168596139,Very High,46-55
CUST101420,POL201420,Meena Rao,40.0,Hyderabad,Auto,2021-11-20,Expired,47749.25,1583222.78,Pending,281812.1,1410.36,Broker,Cash,5.901916784033257,High,36-45
CUST106416,POL206416,Arun Kumar,75.0,Pune,Auto,2024-11-26,Expired,62131.43,1667981.39,Pending,69541.32,3179.15,Branch,UPI,1.1192615396104677,Very High,65+
CUST103602,POL203602,Divya Gupta,38.0,Chennai,Annuity,2024-09-05,Cancelled,7612.04,297536.03,Denied,390009.2,1853.63,Agent,Credit Card,51.23583165616576,Low,36-45
CUST107486,POL207486,Karthik Reddy,47.0,Ahmedabad,Annuity,2022-12-27,Active,36580.39,2276490.5,No Claim,0.0,2634.88,Agent,Auto Debit,0.0,High,46-55
CUST105541,POL205541,Anjali Iyer,70.0,Kolkata,Life,2023-07-11,Lapsed,43148.63,1070662.64,Denied,334233.96,7957.73,Online,UPI,7.746108277365933,High,65+
CUST107686,POL207686,Suresh Verma,24.0,Coimbatore,Health,2022-08-03,Expired,56030.75,2373448.0,Pending,65294.83,2117.34,Online,Auto Debit,1.1653392110582137,Very High,18-25
CUST104907,POL204907,Karthik Reddy,51.0,Ahmedabad,Home,2024-02-19,Expired,39729.72,591385.96,Pending,327451.42,4201.81,Partner,Auto Debit,8.241976535450036,High,46-55
CUST107076,POL207076,Meena Rao,57.0,Chennai,Home,2023-09-12,Active,1440330.06,680585.62,Pending,347264.8,9089.84,Partner,UPI,0.2411008487873953,Premium,56-65
CUST104607,POL204607,Arun Kumar,57.0,Hyderabad,Life,2021-03-11,Cancelled,38204.51,75625.01,No Claim,0.0,3355.62,Agent,Auto Debit,0.0,High,56-65
