Customer_ID,Policy_ID,Customer_Name,Age,City,Policy_Type,Policy_Start_Date,Policy_Status,Annual_Premium,Sum_Assured,Claim_Status,Claim_Amount,Deductible,Sales_Channel,Payment_Mode
CUST100183,POL200183,Manoj Kumar,63,Chennai,Life,2023-01-13,Active,37854.24,1045628.02,No Claim,0.0,4455.82,Agent,Bank Transfer
CUST100184,POL200184,Sneha Mehta,41,Coimbatore,Life,2024-06-18,Active,24914.57,404280.43,Under Review,42224.82,1201.36,Partner,Credit Card
CUST100185,POL200185,Naveen Mehta,58,Hyderabad,Auto,2022-07-18,Cancelled,22972.44,581398.3,No Claim,0.0,545.36,Agent,UPI
CUST100186,POL200186,Rahul Gupta,35,Delhi,Annuity,2023-10-18,Expired,39038.35,1036081.89,No Claim,0.0,4615.56,Online,Auto Debit
CUST100187,POL200187,Santhosh Joshi,70,Delhi,Home,2021-04-06,Active,18021.54,539492.67,No Claim,0.0,996.63,Online,Credit Card
CUST100188,POL200188,Aishwarya Mehta,24,Bengaluru,Health,2025-10-24,Active,22098.19,554519.39,Denied,107128.2,1432.41,Agent,Debit Card
CUST100189,POL200189,Kavya Pillai,26,Hyderabad,Term Life,2022-04-30,Active,18712.37,503182.56,No Claim,0.0,537.26,Agent,Debit Card
CUST100190,POL200190,Anjali Verma,58,Jaipur,Term Life,2024-12-01,Active,27090.12,397826.33,Pending,137767.46,2148.33,Agent,Debit Card
CUST100191,POL200191,Suresh Nair,39,Chennai,Life,2021-08-19,Active,30056.96,683377.14,Denied,19980.12,1382.89,Agent,Auto Debit
CUST100192,POL200192,Priya Das,37,Chennai,Term Life,2023-01-19,Active,25619.0,577838.58,Pending,27136.63,2257.81,Agent,Auto Debit
CUST100193,POL200193,Rahul Gupta,33,Bengaluru,Health,2025-08-06,Active,21659.59,451278.71,No Claim,0.0,2079.43,Partner,Auto Debit
CUST100194,POL200194,Santhosh Gupta,25,Ahmedabad,Life,2024-04-09,Active,36976.39,1079516.49,Approved,77636.24,1803.39,Online,Debit Card
CUST100195,POL200195,Swathi Das,52,Pune,Health,2022-06-25,Active,17736.06,304741.76,No Claim,0.0,1137.75,Agent,Auto Debit
CUST100196,POL200196,Vijay Patel,70,Mumbai,Auto,2023-11-26,Active,28056.98,760206.23,No Claim,0.0,1529.14,Online,Debit Card
CUST100197,POL200197,Anjali Nair,31,Kolkata,Auto,2022-06-09,Active,29052.07,268182.32,No Claim,0.0,3425.41,Agent,UPI
CUST100198,POL200198,Aishwarya Singh,53,Pune,Health,2024-03-29,Lapsed,33912.05,576902.23,No Claim,0.0,3554.59,Agent,UPI
CUST100199,POL200199,Naveen Gupta,35,Jaipur,Life,2025-09-19,Lapsed,26069.65,250389.12,No Claim,0.0,1619.83,Broker,Credit Card
CUST100200,POL200200,Sneha Mehta,54,Pune,Travel,2024-06-20,Active,5551.9,116978.56,No Claim,0.0,500.0,Broker,Bank Transfer
CUST100201,POL200201,Vijay Nair,56,Bengaluru,Annuity,2024-01-15,Cancelled,26273.93,552596.63,No Claim,0.0,3110.89,Branch,UPI
CUST100202,POL200202,Arun Pillai,68,Hyderabad,Travel,2025-12-25,Active,9816.91,153415.48,No Claim,0.0,500.0,Partner,Credit Card
CUST100203,POL200203,Swathi Nair,60,Jaipur,Health,2022-08-01,Active,14970.52,418193.39,No Claim,0.0,1624.66,Partner,Auto Debit
CUST100204,POL200204,Rahul Das,43,Kolkata,Health,2022-11-13,Active,27644.39,319968.65,Under Review,110501.95,3155.82,Online,Cash
CUST100205,POL200205,Naveen Menon,65,Pune,Health,2022-07-11,Active,20121.43,366490.77,Denied,19921.95,1327.97,Partner,Debit Card
CUST100206,POL200206,Ravi Sharma,58,Delhi,Life,2025-05-17,Cancelled,21187.87,444549.08,No Claim,0.0,948.38,Online,UPI
CUST100207,POL200207,Sneha Kumar,60,Hyderabad,Auto,2023-10-10,Active,13552.81,167533.14,No Claim,0.0,500.0,Agent,UPI
CUST100208,POL200208,Meena Nair,37,Mumbai,Home,2022-10-08,Active,22621.01,588708.1,Approved,23075.31,617.08,Broker,UPI
CUST100209,POL200209,Santhosh Joshi,67,Chennai,Travel,2023-03-07,Active,9722.72,175233.32,No Claim,0.0,500.0,Agent,Credit Card
CUST100210,POL200210,Kavya Sharma,55,Delhi,Home,2023-11-18,Active,12738.47,248521.17,No Claim,0.0,683.67,Agent,Bank Transfer
CUST100211,POL200211,Divya Sharma,30,Kolkata,Health,2025-07-02,Active,12917.16,218837.91,No Claim,0.0,1257.47,Online,UPI
CUST100212,POL200212,Sneha Mehta,40,Bengaluru,Health,2025-04-29,Active,33131.9,706802.75,No Claim,0.0,1949.36,Broker,UPI
CUST100213,POL200213,Karthik Pillai,62,Ahmedabad,Home,2024-09-25,Active,9195.87,238244.46,Under Review,28423.57,518.02,Agent,UPI
CUST100214,POL200214,Meena Rao,29,Coimbatore,Health,2025-12-27,Expired,14150.23,217557.65,No Claim,0.0,1477.93,Online,Credit Card
CUST100215,POL200215,Meena Patel,55,Pune,Health,2024-09-16,Active,31990.48,470135.05,Under Review,106458.97,2541.72,Online,Cash
CUST100216,POL200216,Pooja Singh,67,Coimbatore,Health,2025-07-22,Active,31876.71,894514.12,Under Review,21234.58,2104.33,Online,Cash
CUST100217,POL200217,Anjali Nair,27,Hyderabad,Health,2025-03-10,Active,17000.25,509733.76,Approved,39898.48,1410.23,Online,Credit Card
CUST100218,POL200218,Aishwarya Verma,30,Bengaluru,Life,2024-10-03,Active,16577.12,215698.81,No Claim,0.0,1260.3,Online,Bank Transfer
CUST100219,POL200219,Divya Das,63,Ahmedabad,Term Life,2025-02-05,Lapsed,11147.05,142404.5,Approved,45488.96,718.33,Partner,Credit Card
CUST100220,POL200220,Meena Nair,39,Mumbai,Term Life,2024-06-08,Lapsed,18877.11,212479.24,Denied,37948.86,1131.92,Agent,Auto Debit
CUST100221,POL200221,Manoj Menon,36,Kolkata,Health,2021-07-09,Active,22221.28,320891.69,Under Review,32969.19,2410.97,Broker,Credit Card
CUST100222,POL200222,Naveen Rao,36,Kolkata,Life,2024-06-02,Active,21014.5,397595.86,Denied,16938.06,807.77,Agent,Credit Card
CUST100223,POL200223,Suresh Nair,54,Coimbatore,Travel,2024-11-09,Active,10074.64,81670.99,No Claim,0.0,500.0,Online,Debit Card
CUST100224,POL200224,Suresh Iyer,63,Jaipur,Health,2024-11-01,Active,25468.3,338772.81,No Claim,0.0,2548.73,Branch,UPI
CUST100225,POL200225,Swathi Rao,43,Coimbatore,Health,2024-07-30,Active,31637.6,850666.83,No Claim,0.0,1014.27,Partner,Credit Card
CUST100226,POL200226,Sneha Rao,58,Ahmedabad,Life,2022-09-25,Active,18594.76,199425.21,No Claim,0.0,2175.23,Agent,Cash
CUST100227,POL200227,Divya Pillai,47,Ahmedabad,Health,2022-09-20,Active,35657.7,942617.72,No Claim,0.0,1707.93,Branch,Bank Transfer
CUST100228,POL200228,Vijay Pillai,57,Kolkata,Term Life,2023-08-31,Active,25932.81,526947.52,Denied,69051.12,2731.44,Agent,Auto Debit
CUST100229,POL200229,Naveen Rao,66,Coimbatore,Term Life,2025-11-04,Active,15598.92,215816.78,No Claim,0.0,1321.47,Online,Credit Card
CUST100230,POL200230,Sneha Iyer,30,Delhi,Health,2024-07-06,Active,12603.01,227268.7,No Claim,0.0,1271.8,Branch,UPI
CUST100231,POL200231,Sneha Menon,43,Jaipur,Health,2024-10-14,Lapsed,16081.11,189102.81,No Claim,0.0,964.43,Agent,Bank Transfer
CUST100232,POL200232,Neha Iyer,57,Kolkata,Life,2022-12-11,Active,28289.99,597274.89,No Claim,0.0,1140.53,Broker,UPI
CUST100233,POL200233,Arun Mehta,43,Hyderabad,Life,2025-01-19,Active,15491.95,151790.48,Under Review,80287.56,1778.66,Agent,UPI
CUST100234,POL200234,Suresh Menon,68,Pune,Annuity,2024-12-05,Active,20822.36,446489.05,Under Review,71930.74,2054.82,Branch,Debit Card
CUST100235,POL200235,Manoj Reddy,54,Hyderabad,Home,2022-10-11,Lapsed,9877.49,182247.5,Approved,5459.47,500.0,Branch,Bank Transfer
CUST100236,POL200236,Rahul Gupta,28,Pune,Auto,2021-11-14,Active,25932.39,208103.98,Pending,40701.5,1666.55,Branch,Bank Transfer
CUST100237,POL200237,Karthik Nair,33,Ahmedabad,Travel,2025-08-28,Active,7485.09,212865.62,No Claim,0.0,500.0,Agent,Auto Debit
CUST100238,POL200238,Ravi Mehta,56,Jaipur,Term Life,2024-06-02,Active,13681.42,118369.42,No Claim,0.0,500.0,Agent,Bank Transfer
CUST100239,POL200239,Manoj Patel,61,Bengaluru,Term Life,2024-06-11,Active,15136.43,404753.97,Under Review,62449.31,1199.46,Broker,Bank Transfer
CUST100240,POL200240,Neha Rao,58,Pune,Life,2022-11-15,Lapsed,35179.11,478827.99,No Claim,0.0,3306.27,Partner,Auto Debit
CUST100241,POL200241,Priya Menon,69,Hyderabad,Health,2022-10-26,Cancelled,19810.37,586496.65,Under Review,83422.75,858.93,Online,Bank Transfer
CUST100242,POL200242,Santhosh Joshi,30,Kolkata,Home,2024-10-29,Active,19505.19,585033.74,No Claim,0.0,1462.61,Online,Bank Transfer
CUST100243,POL200243,Anjali Sharma,34,Mumbai,Health,2025-08-23,Expired,30933.12,406250.14,Approved,67789.57,1239.91,Broker,Credit Card
CUST100244,POL200244,Priya Menon,27,Delhi,Annuity,2025-06-20,Active,31055.04,420693.57,Denied,17232.89,2673.82,Online,Debit Card
CUST100245,POL200245,Sneha Singh,30,Coimbatore,Home,2025-02-04,Active,14297.46,381131.45,No Claim,0.0,1285.27,Agent,Auto Debit
CUST100246,POL200246,Karthik Gupta,54,Pune,Annuity,2024-06-10,Cancelled,21177.86,234931.63,No Claim,0.0,1487.69,Broker,Auto Debit
CUST100247,POL200247,Pooja Das,52,Ahmedabad,Health,2025-09-12,Active,31939.12,257886.54,Denied,97266.83,2761.55,Agent,Credit Card
CUST100248,POL200248,Sneha Das,24,Bengaluru,Term Life,2024-02-11,Active,21900.19,478691.27,No Claim,0.0,1968.43,Broker,Credit Card
CUST100249,POL200249,Ravi Das,47,Mumbai,Health,2025-03-01,Cancelled,33596.1,469746.13,No Claim,0.0,3736.91,Online,Auto Debit
CUST100250,POL200250,Anjali Verma,34,Mumbai,Annuity,2022-03-18,Active,26523.41,427391.58,No Claim,0.0,2745.03,Online,Credit Card
CUST100251,POL200251,Amit Rao,59,Pune,Life,2022-07-18,Lapsed,44986.49,802791.77,No Claim,0.0,4598.14,Branch,Auto Debit
CUST100252,POL200252,Arun Iyer,68,Mumbai,Auto,2024-07-15,Active,23893.37,330888.11,No Claim,0.0,529.79,Agent,Cash
CUST100253,POL200253,Manoj Rao,58,Delhi,Term Life,2025-03-14,Active,13792.88,146362.13,No Claim,0.0,638.36,Online,UPI
CUST100254,POL200254,Anjali Iyer,39,Delhi,Auto,2024-11-10,Active,19066.84,449438.96,Denied,77840.65,749.58,Branch,Bank Transfer
CUST100255,POL200255,Rahul Singh,44,Ahmedabad,Auto,2024-11-11,Lapsed,23739.23,447355.26,No Claim,0.0,2834.09,Agent,Auto Debit
CUST100256,POL200256,Anjali Reddy,35,Mumbai,Annuity,2024-02-11,Active,19903.45,495819.63,No Claim,0.0,1520.47,Online,UPI
CUST100257,POL200257,Aishwarya Menon,64,Pune,Auto,2025-06-25,Active,25349.68,708514.9,Denied,49647.4,948.34,Agent,Debit Card
CUST100258,POL200258,Neha Das,28,Kolkata,Home,2025-07-07,Active,23886.72,309951.37,No Claim,0.0,1840.36,Online,Auto Debit
CUST100259,POL200259,Rahul Mehta,38,Ahmedabad,Life,2023-08-10,Active,17910.09,495892.44,Pending,78445.17,1601.52,Agent,UPI
CUST100260,POL200260,Neha Sharma,28,Jaipur,Term Life,2024-01-10,Active,27682.73,804038.34,No Claim,0.0,2832.79,Branch,Debit Card
CUST100261,POL200261,Divya Verma,67,Coimbatore,Home,2022-11-30,Lapsed,15913.32,231513.08,Under Review,30962.01,762.14,Agent,Bank Transfer
CUST100262,POL200262,Neha Rao,67,Ahmedabad,Auto,2021-04-23,Active,20108.85,538816.59,No Claim,0.0,1523.8,Branch,UPI
CUST100263,POL200263,Sneha Singh,41,Mumbai,Life,2021-01-02,Lapsed,41275.33,577828.19,Denied,45197.4,2071.27,Broker,UPI
CUST100264,POL200264,Aishwarya Menon,27,Mumbai,Home,2022-10-04,Active,17979.36,474930.56,Approved,79723.52,1168.94,Broker,Debit Card
CUST100265,POL200265,Ravi Pillai,63,Coimbatore,Life,2021-08-08,Active,26223.91,733172.7,No Claim,0.0,1591.98,Broker,Credit Card
CUST100266,POL200266,Priya Reddy,30,Delhi,Life,2025-05-09,Active,37963.81,1112067.43,No Claim,0.0,1571.59,Agent,Credit Card
CUST100267,POL200267,Meena Mehta,40,Hyderabad,Home,2023-05-05,Cancelled,10532.4,217173.38,No Claim,0.0,519.53,Partner,UPI
CUST100268,POL200268,Santhosh Joshi,39,Bengaluru,Health,2025-10-26,Active,28223.86,565461.55,No Claim,0.0,1289.93,Agent,Auto Debit
CUST100269,POL200269,Kavya Menon,69,Bengaluru,Health,2024-06-02,Active,30845.9,315572.86,No Claim,0.0,3119.98,Online,Auto Debit
CUST100270,POL200270,Sneha Kumar,42,Jaipur,Home,2022-01-20,Cancelled,13773.7,273656.56,Pending,12512.34,500.0,Agent,Credit Card
CUST100271,POL200271,Neha Reddy,60,Ahmedabad,Life,2024-11-27,Active,45283.17,1198327.6,No Claim,0.0,5307.3,Branch,UPI
CUST100272,POL200272,Suresh Patel,43,Pune,Health,2025-07-20,Active,27602.57,226370.25,No Claim,0.0,1661.1,Broker,UPI
CUST100273,POL200273,Rahul Singh,69,Jaipur,Life,2024-02-28,Active,18346.9,513567.83,No Claim,0.0,780.99,Broker,UPI
CUST100274,POL200274,Suresh Menon,46,Delhi,Home,2023-12-13,Active,24193.69,500233.32,No Claim,0.0,2329.12,Agent,Bank Transfer
CUST100275,POL200275,Aishwarya Mehta,42,Coimbatore,Home,2025-09-04,Active,20525.89,454301.86,No Claim,0.0,599.48,Agent,Bank Transfer
CUST100276,POL200276,Neha Nair,63,Chennai,Travel,2022-12-31,Active,8548.86,205666.74,Under Review,12777.79,867.96,Branch,UPI
CUST100277,POL200277,Karthik Sharma,46,Ahmedabad,Health,2025-08-23,Lapsed,18228.64,518167.67,Approved,86093.91,931.12,Partner,UPI
CUST100278,POL200278,Meena Joshi,70,Hyderabad,Life,2025-09-30,Lapsed,29972.92,697639.9,No Claim,0.0,1114.35,Agent,Bank Transfer
CUST100279,POL200279,Pooja Mehta,69,Jaipur,Life,2024-12-10,Active,43152.37,762849.06,Approved,128217.31,4508.54,Partner,Debit Card
CUST100280,POL200280,Aishwarya Nair,26,Chennai,Auto,2021-09-04,Active,16001.46,430316.01,Denied,16279.02,1272.63,Online,Credit Card
CUST100281,POL200281,Manoj Iyer,68,Hyderabad,Annuity,2023-04-16,Active,35548.28,1028022.21,No Claim,0.0,2625.21,Branch,Bank Transfer
CUST100282,POL200282,Divya Kumar,47,Chennai,Health,2025-01-02,Active,18313.4,396788.84,Under Review,63416.32,913.47,Online,Debit Card
CUST100283,POL200283,Suresh Nair,59,Chennai,Health,2021-07-22,Active,17324.82,430180.74,Pending,57267.47,1213.79,Broker,Debit Card
CUST100284,POL200284,Anjali Das,33,Pune,Life,2024-04-22,Active,16746.42,337500.79,Denied,52276.66,1642.91,Partner,UPI
CUST100285,POL200285,Ravi Verma,28,Mumbai,Home,2021-05-03,Active,20408.85,213132.98,Approved,40917.64,1381.82,Agent,Credit Card
CUST100286,POL200286,Anjali Gupta,37,Coimbatore,Home,2022-02-05,Lapsed,9747.53,208988.44,No Claim,0.0,809.94,Online,UPI
CUST100287,POL200287,Rahul Patel,49,Mumbai,Home,2023-02-06,Active,17016.85,349444.46,No Claim,0.0,500.0,Broker,Auto Debit
CUST100288,POL200288,Anjali Sharma,63,Delhi,Term Life,2021-10-21,Active,10885.95,206907.96,No Claim,0.0,863.19,Agent,Credit Card
CUST100289,POL200289,Vijay Das,70,Hyderabad,Auto,2021-10-07,Active,29380.76,599891.11,Under Review,69201.36,1265.94,Online,UPI
CUST100290,POL200290,Rahul Joshi,31,Bengaluru,Life,2023-06-03,Active,37250.93,575894.1,No Claim,0.0,3483.92,Agent,UPI
CUST100291,POL200291,Pooja Sharma,28,Coimbatore,Health,2025-06-22,Active,27355.31,701165.2,Approved,115792.93,1404.88,Branch,UPI
CUST100292,POL200292,Naveen Iyer,41,Ahmedabad,Home,2021-07-17,Expired,11325.49,151177.85,Under Review,57864.49,559.76,Agent,Auto Debit
CUST100293,POL200293,Aishwarya Kumar,28,Kolkata,Home,2023-09-09,Active,16962.89,296940.46,Under Review,55352.98,1042.49,Online,UPI
CUST100294,POL200294,Swathi Sharma,25,Coimbatore,Auto,2025-03-15,Active,19870.45,470884.09,No Claim,0.0,631.27,Online,Bank Transfer
CUST100295,POL200295,Rahul Gupta,70,Mumbai,Home,2023-01-22,Expired,14167.7,288602.45,Approved,72848.98,1350.99,Agent,Bank Transfer
CUST100296,POL200296,Manoj Patel,40,Bengaluru,Home,2021-05-24,Expired,10825.85,117688.7,Denied,12252.78,896.46,Branch,Credit Card
CUST100297,POL200297,Ravi Rao,54,Jaipur,Term Life,2022-09-01,Active,17169.19,324488.77,No Claim,0.0,825.21,Agent,Auto Debit
CUST100298,POL200298,Aishwarya Rao,59,Ahmedabad,Home,2024-05-09,Active,18300.22,447112.9,No Claim,0.0,1779.61,Broker,UPI
CUST100299,POL200299,Priya Gupta,26,Mumbai,Travel,2024-02-22,Expired,7059.56,67407.89,No Claim,0.0,819.98,Online,UPI
CUST100300,POL200300,Manoj Kumar,67,Delhi,Health,2021-07-06,Active,25895.07,692345.33,Approved,44989.15,2737.28,Online,UPI
CUST100301,POL200301,Kavya Sharma,30,Coimbatore,Home,2024-09-11,Expired,17688.3,340444.84,No Claim,0.0,1086.51,Branch,Credit Card
CUST100302,POL200302,Manoj Verma,28,Pune,Term Life,2022-04-09,Expired,14744.56,289318.28,No Claim,0.0,729.02,Agent,Debit Card
CUST100303,POL200303,Kavya Sharma,62,Mumbai,Health,2024-10-04,Expired,14785.6,301747.18,No Claim,0.0,500.0,Broker,Bank Transfer
CUST100304,POL200304,Ravi Reddy,29,Bengaluru,Travel,2025-11-30,Expired,7305.52,97590.43,No Claim,0.0,500.0,Partner,Bank Transfer
CUST100305,POL200305,Aishwarya Singh,47,Delhi,Travel,2022-10-22,Active,9955.46,163038.83,Pending,46096.92,500.0,Online,UPI
CUST100306,POL200306,Meena Nair,38,Chennai,Life,2023-02-03,Active,46057.27,1046220.83,Pending,244338.23,4735.25,Online,Bank Transfer
CUST100307,POL200307,Amit Mehta,35,Kolkata,Home,2023-08-13,Active,21217.34,354114.17,Approved,104373.87,2073.82,Broker,UPI
CUST100308,POL200308,Manoj Iyer,42,Jaipur,Life,2022-02-07,Active,22210.4,635954.45,Under Review,62288.92,1489.73,Branch,Auto Debit
CUST100309,POL200309,Vijay Rao,65,Hyderabad,Annuity,2024-10-01,Active,43517.45,1215858.29,Approved,195719.87,1379.69,Branch,Auto Debit
CUST100310,POL200310,Amit Mehta,66,Pune,Term Life,2025-03-15,Active,14629.55,173681.49,Approved,18521.21,1052.68,Partner,UPI
CUST100311,POL200311,Swathi Rao,69,Jaipur,Life,2021-05-27,Cancelled,33154.73,410074.05,Pending,62384.56,2422.04,Online,Bank Transfer
CUST100312,POL200312,Amit Gupta,59,Mumbai,Life,2024-03-17,Active,30205.19,514770.92,No Claim,0.0,2510.56,Agent,Auto Debit
CUST100313,POL200313,Divya Pillai,69,Pune,Home,2023-05-14,Active,14545.67,302976.48,No Claim,0.0,1055.61,Agent,UPI
CUST100314,POL200314,Sneha Gupta,46,Hyderabad,Health,2025-10-01,Active,27627.67,757357.84,Approved,151742.39,827.59,Online,UPI
CUST100315,POL200315,Anjali Gupta,48,Jaipur,Life,2022-05-04,Lapsed,41817.53,450081.7,No Claim,0.0,3508.57,Branch,Credit Card
CUST100316,POL200316,Manoj Reddy,66,Kolkata,Auto,2023-07-18,Active,16582.03,422812.0,No Claim,0.0,1974.17,Agent,UPI
CUST100317,POL200317,Naveen Das,29,Kolkata,Health,2025-07-22,Active,23867.36,254702.84,Pending,27369.68,1989.28,Agent,Auto Debit
CUST100318,POL200318,Anjali Das,30,Mumbai,Life,2022-07-05,Active,29439.41,595202.32,Under Review,43737.69,1657.18,Partner,Auto Debit
CUST100319,POL200319,Karthik Iyer,60,Pune,Term Life,2021-12-04,Active,14834.63,307821.27,No Claim,0.0,1219.17,Agent,Auto Debit
CUST100320,POL200320,Santhosh Patel,36,Ahmedabad,Term Life,2023-05-22,Cancelled,18238.01,532700.76,No Claim,0.0,1383.89,Online,UPI
CUST100321,POL200321,Ravi Rao,70,Pune,Travel,2022-10-03,Active,3729.33,91519.23,No Claim,0.0,500.0,Agent,UPI
CUST100322,POL200322,Karthik Mehta,61,Pune,Term Life,2025-12-08,Active,20145.15,481747.18,No Claim,0.0,1680.36,Online,Debit Card
CUST100323,POL200323,Neha Iyer,33,Mumbai,Health,2022-04-18,Active,29543.18,252608.09,Pending,119089.16,2519.8,Online,Auto Debit
CUST100324,POL200324,Aishwarya Sharma,38,Ahmedabad,Health,2021-05-31,Active,20996.2,517282.73,Under Review,78654.6,1154.61,Partner,Bank Transfer
CUST100325,POL200325,Naveen Patel,46,Coimbatore,Health,2024-12-09,Active,30167.1,691383.89,No Claim,0.0,1510.88,Broker,Auto Debit
CUST100326,POL200326,Arun Nair,54,Ahmedabad,Travel,2024-08-14,Expired,8942.19,205151.74,No Claim,0.0,623.51,Agent,Auto Debit
CUST100327,POL200327,Rahul Menon,51,Jaipur,Annuity,2025-06-23,Cancelled,57138.44,520789.13,No Claim,0.0,1970.58,Online,Credit Card
CUST100328,POL200328,Divya Mehta,36,Pune,Travel,2021-09-20,Active,7478.5,124307.6,No Claim,0.0,500.0,Branch,UPI
CUST100329,POL200329,Priya Nair,32,Bengaluru,Term Life,2025-11-23,Cancelled,17900.47,188432.05,No Claim,0.0,1709.14,Agent,UPI
CUST100330,POL200330,Naveen Das,26,Mumbai,Home,2021-05-24,Cancelled,18802.15,527673.77,Approved,75315.64,719.94,Online,Bank Transfer
CUST100331,POL200331,Aishwarya Joshi,28,Mumbai,Health,2021-12-12,Lapsed,27263.15,438145.28,No Claim,0.0,1222.56,Partner,Auto Debit
CUST100332,POL200332,Ravi Gupta,50,Ahmedabad,Auto,2022-09-16,Active,29449.38,803287.58,Pending,154184.47,1711.46,Broker,Debit Card
CUST100333,POL200333,Manoj Sharma,42,Delhi,Life,2023-10-14,Active,37196.97,557592.27,Approved,31051.39,3418.1,Online,Auto Debit
CUST100334,POL200334,Ravi Patel,29,Mumbai,Life,2025-05-15,Active,24842.68,565559.0,Under Review,81052.66,1904.24,Online,Debit Card
CUST100335,POL200335,Divya Gupta,42,Ahmedabad,Home,2023-05-31,Cancelled,11343.91,93110.95,Under Review,17726.59,745.96,Branch,UPI
CUST100336,POL200336,Karthik Rao,64,Hyderabad,Auto,2021-01-02,Active,25595.98,597611.73,No Claim,0.0,3031.08,Online,Cash
CUST100337,POL200337,Neha Pillai,38,Bengaluru,Auto,2023-06-16,Expired,13459.24,314140.61,No Claim,0.0,903.01,Online,Debit Card
CUST100338,POL200338,Suresh Nair,25,Mumbai,Auto,2024-08-20,Active,22323.36,246279.05,No Claim,0.0,1757.05,Online,UPI
CUST100339,POL200339,Vijay Joshi,63,Chennai,Health,2021-09-11,Active,15302.05,273049.59,No Claim,0.0,500.0,Agent,Cash
CUST100340,POL200340,Aishwarya Menon,52,Chennai,Auto,2025-08-03,Cancelled,24130.37,555739.95,No Claim,0.0,1138.49,Partner,Bank Transfer
CUST100341,POL200341,Sneha Iyer,32,Delhi,Auto,2022-03-29,Expired,25401.32,499856.82,Approved,58159.22,1251.92,Agent,Debit Card
CUST100342,POL200342,Kavya Patel,47,Chennai,Health,2023-11-27,Active,36071.07,1022919.25,Under Review,69203.42,1527.51,Branch,UPI
CUST100343,POL200343,Priya Menon,53,Mumbai,Term Life,2024-03-29,Active,28793.5,363916.83,Approved,147789.0,1429.05,Partner,Credit Card
CUST100344,POL200344,Arun Verma,67,Ahmedabad,Auto,2023-10-12,Lapsed,24033.38,702536.03,Denied,125350.67,1643.03,Online,Debit Card
CUST100345,POL200345,Vijay Patel,61,Ahmedabad,Home,2021-01-09,Active,12829.25,241774.68,No Claim,0.0,1355.13,Agent,UPI
CUST100346,POL200346,Aishwarya Patel,57,Bengaluru,Term Life,2024-06-10,Active,10765.62,322910.17,No Claim,0.0,909.46,Partner,UPI
CUST100347,POL200347,Aishwarya Reddy,64,Hyderabad,Term Life,2024-01-28,Active,20893.78,363126.42,No Claim,0.0,2085.33,Broker,UPI
CUST100348,POL200348,Karthik Sharma,53,Hyderabad,Term Life,2025-08-10,Active,25066.41,679592.96,Under Review,71203.17,1724.14,Branch,Credit Card
CUST100349,POL200349,Anjali Mehta,49,Chennai,Health,2023-03-27,Active,12357.09,326167.47,No Claim,0.0,948.95,Branch,Cash
CUST100350,POL200350,Aishwarya Joshi,45,Hyderabad,Life,2021-07-27,Active,31563.88,626733.96,No Claim,0.0,849.9,Online,Bank Transfer
CUST100351,POL200351,Kavya Das,32,Ahmedabad,Health,2024-02-29,Active,33465.89,829249.8,No Claim,0.0,1142.62,Branch,UPI
CUST100352,POL200352,Meena Patel,40,Pune,Health,2022-02-08,Expired,27520.67,669896.52,Under Review,111806.86,2837.84,Branch,UPI
